city,latitude,longitude
Algatuy,54.4009,100.255
Algeciras,2.52385,-75.31733
Algeciras,36.13326,-5.45051
Algeciras,11.4154,120.8168
Algemesi,39.19042,-0.43572
Algermissen,52.25332,9.96915
Algerri,41.81482,0.63633
Alges,38.70245,-9.22936
Algete,40.59711,-3.49743
Alghero,40.55969,8.31953
Algiers,36.7525,3.04197
Algimia de Alfara,39.75,-0.36667
Algimia de Almonacid,39.91667,-0.43333
Alginet,39.26667,-0.46667
Algodonales,36.88044,-5.40536
Algodre,41.56631,-5.60406
Algolsheim,48.00629,7.55945
Algoma,44.60889,-87.43259
Algona,43.06997,-94.23302
Algona,47.27899,-122.25206
Algonac,42.61858,-82.5323
Algonquin,38.5829,-76.10577
Algonquin,42.16558,-88.29425
Algood,36.19589,-85.44858
Algora,40.96324,-2.66688
Algorfa,38.08636,-0.79646
Algorta,43.34927,-3.0094
Algrange,49.35863,6.04748
Algua,45.82584,9.72225
Alguaire,41.73703,0.5845
Alguazas,38.05356,-1.25051
Alguena,38.33905,-1.00433
Algyo,46.33472,20.20849
Alhabia,36.99003,-2.58655
Alhadas,40.18607,-8.79057
Alhama de Almeria,36.95692,-2.56861
Alhama de Aragon,41.29657,-1.89358
Alhama de Granada,37.00689,-3.98963
Alhama de Murcia,37.85103,-1.42507
Alhambra,38.89925,-3.05333
Alhambra,34.09529,-118.12701
Alhandra,-7.43861,-34.91444
Alhandra,38.92732,-9.00864
Alhaurin de la Torre,36.66401,-4.56139
Alhaurin el Grande,36.643,-4.68728
Alheim,51.03333,9.66667
Alhendin,37.10879,-3.64557
Alhondiga,40.52669,-2.82438
Alhos Vedros,38.65486,-9.02368
Alhuey,25.37806,-108.13028
Ali,38.02678,15.4191
Ali Terme,38.00506,15.42269
Ali-Berdukovskiy,43.98952,41.74212
Ali-Yurt,43.1425,44.8525
Alia,39.44803,-5.21754
Alia,37.77867,13.71391
Aliabad,36.30703,74.61545
Aliabad,36.52115,68.89985
Aliabad,41.4829,46.63483
Aliade,7.29627,8.48278
Aliaga,38.79975,26.97203
Aliaga,40.67411,-0.70333
Aliaga,15.5,120.843
Aliaguilla,39.73333,-1.31667
Aliang,14.28333,120.88333
Aliano,40.31359,16.22984
Alianza Cristiana,-3.47528,-76.43444
Alianza Real,25.85139,-100.38278
Aliartos,38.36667,23.1
Alibag,18.64813,72.87579
Alibago,17.11667,121.86667
Alibug,12.22906,121.22811
Alibunan,11.14652,122.45911
Alibunar,45.08083,20.96583
Alicante,38.34517,-0.48149
Alicante,10.89704,123.0185
Alice,27.75225,-98.06972
Alice,-32.78749,26.8344
Alice Bel Colle,44.72605,8.45074
Alice Castello,45.3686,8.0732
Alice Springs,-23.69748,133.88362
Alice Superiore,45.46066,7.77922
Alice Town,25.728,-79.29721
Aliceville,33.12957,-88.15142
Alicia,16.77936,121.69734
Alicia,9.8949,124.4422
Alicia,7.51389,122.93
Alicik,40.80275,35.32256
Alicun,36.9658,-2.60212
Alicun de Ortega,37.60898,-3.13648
Aliero,12.28835,4.47139
Alife,41.32612,14.33403
Aliganj,27.49358,79.17127
Aligarh,27.88145,78.07464
Alignan-du-Vent,43.46945,3.34165
Aligudarz,33.40063,49.6949
Alijis,10.4583,122.8348
Alik Ghund,30.48963,67.52261
Alikalia,9.15356,-11.38712
Aliko,39.85861,20.07917
Alikovo,55.73827,46.75493
Alilem,16.8861,120.5304
Alim,9.5649,122.4876
Aliman,44.18333,27.85
Alimanesti,44.25693,24.53895
Alimena,37.6931,14.11369
Aliminusa,37.86395,13.78126
Alimodian,10.82139,122.43111
Alimono,11.1855,122.7129
Alimos,37.91033,23.72361
Alimpesti,45.08333,23.8
Alindao,5.02667,21.20876
Alingsas,57.93033,12.53345
Alio,41.29422,1.30585
Alipur,28.79862,77.13314
Alipur,29.38464,70.91157
Alique,40.58671,-2.64441
Aliquippa,40.63673,-80.24006
Alis,-12.27861,-75.78694
Aliseda,39.42329,-6.69228
Aliso Viejo,33.56504,-117.72712
Alissas,44.71253,4.62936
Alista,19.63487,-103.78945
Alistrati,41.06443,23.95751
Alitagtag,13.8645,121.0041
Aliud,41.65412,-2.25314
Aliuroba,-8.2383,123.7896
Aliveri,38.41667,24.03333
Aliwal North,-30.69366,26.71141
Alixan,44.97476,5.02641
Alizai,33.53613,70.34607
Alizay,49.32158,1.17854
Aljaraque,37.26989,-7.02313
Aljezur,37.31915,-8.8033
Aljojuca,19.09933,-97.52973
Aljubarrota,39.56715,-8.92925
Aljucen,39.04425,-6.33109
Aljustrel,37.87759,-8.16516
Alkaleri,10.26688,10.33238
Alken,50.87553,5.30558
Alken,50.25,7.45
Alkersleben,50.85,11.03333
Alkersum,54.70796,8.50925
Alkhan-Churt,43.35194,44.78694
Alkhan-Kala,43.25861,45.53917
Alkhan-Yurt,43.23179,45.57228
Alkhazurovo,43.0639,45.65134
Alkmaar,52.63167,4.74861
All Saints,17.06671,-61.79303
Allacapan,18.22598,121.55615
Allada,6.66547,2.15138
Allahabad,25.44478,81.84322
Allahganj,27.5454,79.68715
Allai,39.95701,8.86354
Allaire,47.63752,-2.16324
Allambie Heights,-33.76655,151.24981
Allan,44.49865,4.78751
Allanche,45.22798,2.93456
Alland,48.05829,16.07901
Allangigan Primero,17.17393,120.49195
Allanridge,-27.75431,26.64382
Allansford,-38.38639,142.59431
Allanton,55.78333,-2.21667
Allapalli,19.43172,80.06377
Allapattah,25.81454,-80.22394
Allariz,42.19044,-7.80175
Allassac,45.25816,1.47532
Allauch,43.33573,5.48201
Alle,47.42618,7.12911
Allealle,-3.9116,116.3038
Allegan,42.5292,-85.8553
Allegany,42.09006,-78.49419
Alleghe,46.40718,12.02336
Alleghenyville,40.23426,-75.98855
Allegre,45.20052,3.71276
Allein,45.80723,7.27262
Alleins,43.70387,5.16203
Allen,-38.97736,-67.82714
Allen,12.5006,124.2849
Allen,33.10317,-96.67055
Allen Park,42.25754,-83.21104
Allenbach,49.75,7.16667
Allenby Gardens,-34.89766,138.55425
Allendale,33.00793,-81.30844
Allendale,42.97225,-85.95365
Allendale,41.04149,-74.12903
Allendale,38.44463,-121.94302
Allende,18.15514,-94.39289
Allende,28.34124,-100.85111
Allende,25.27673,-100.01442
Allendorf,51.02995,8.67232
Allendorf,50.65468,11.15799
Allendorf,50.26778,7.99882
Allendorf an der Lahn,50.55109,8.62008
Allenfeld,49.86667,7.66667
Allennes-les-Marais,50.53754,2.95361
Allensbach,47.71536,9.07145
Allenstown Elementary School,43.15786,-71.40562
Allentown,40.17789,-74.58349
Allentown,40.60843,-75.49018
Allentsteig,48.69725,15.32756
Alleppey,9.49004,76.3264
Allepuz,40.49295,-0.72478
Allerheiligen bei Wildon,46.91417,15.55444
Allerheiligen im Muerztal,47.46667,15.4
Allerona,42.81174,11.97451
Alleroy,43.21711,46.28209
Allersberg,49.25132,11.23659
Allershausen,48.43333,11.6
Alleshausen,48.10359,9.62179
Allevard,45.39449,6.07519
Allex,44.76454,4.91757
Allhallows,51.46866,0.63686
Allhartsberg,48.02633,14.79009
Alli Meria,39.37039,22.9835
Alliance,40.91534,-81.10593
Alliance,42.10163,-102.87215
Allieres-et-Risset,45.09934,5.67924
Alligator Pond,17.87002,-77.56667
Alling,48.15,11.3
Allingabro,56.46495,10.33409
Allinges,46.33658,6.46363
Allington,51.15,-1.7
Allison,42.75275,-92.79519
Allison Park,40.55951,-79.95867
Alliste,39.94803,18.08971
Allkaj,40.8575,19.75528
Allmannshofen,48.61667,10.8
Allmannsweiler,48.02853,9.59361
Allmendingen,48.33052,9.72419
Allmersbach im Tal,48.90659,9.46815
Allo,42.56738,-2.02052
Alloa,56.11586,-3.78997
Allonne,49.40863,2.11427
Allonnes,47.9674,0.15807
Allonnes,47.29338,0.02458
Allonzier-la-Caille,46.00352,6.11776
Allouagne,50.53167,2.51194
Allouez,44.47749,-88.01621
Alloway,39.56095,-75.36242
Alloza,40.96942,-0.52941
Allschwil,47.55074,7.53599
Allstedt,51.40379,11.38689
Allu,-3.4247,118.9912
Allueva,40.98533,-1.04258
Allumiere,42.15751,11.90361
Allyn,47.38565,-122.82764
Alma,48.55009,-71.6491
Alma,46.21359,24.48037
Alma,35.47787,-94.22188
Alma,31.53937,-82.46236
Alma,39.01667,-96.28916
Alma,43.37892,-84.65973
Alma,40.09751,-99.36204
Alma,44.31997,-91.91488
Almachar,36.80892,-4.21614
Almada,38.67902,-9.1569
Almaden,38.77541,-4.83156
Almaden de la Plata,37.87221,-6.08085
Almadrones,40.90096,-2.77406
Almafuerte,-27.50518,-55.39497
Almafuerte,-32.19296,-64.25559
Almagres,17.8075,-94.9175
Almagro,38.88941,-3.71131
Almagro,11.9109,124.2858
Almaguer,1.917,-76.85233
Almaguer North,16.3497,121.0926
Almajano,41.85095,-2.3383
Almaju,44.45,23.71667
Almaluez,41.28932,-2.26871
Almancil,37.08686,-8.03074
Almansa,38.86917,-1.09713
Almanza,42.65825,-5.0362
Almaraz,39.81416,-5.67698
Almaraz de Duero,41.47505,-5.91654
Almargem,38.84485,-9.27315
Almargen,37.0021,-5.02178
Almarza,41.94678,-2.469
Almarza de Cameros,42.2165,-2.59873
Almas,46.28333,22.23333
Almasfuzito,47.72752,18.26153
Almassora,39.94729,-0.06313
Almasu,46.94546,23.12965
Almasu Mare,46.11014,23.11721
Almaty,43.25654,76.92848
Almazan,41.48648,-2.53088
Almaznyy,48.04476,40.04501
Almaznyy,62.44917,114.32778
Almazul,41.574,-2.1462
Almdorf,54.58333,9.01667
Alme,45.73883,9.61558
Almecatla,19.14243,-98.23749
Almedia,41.01453,-76.38105
Almedijar,39.86667,-0.4
Almedina,38.62453,-2.95382
Almedinilla,37.43902,-4.09052
Almegijar,36.90258,-3.30122
Almeirim,-1.52333,-52.58167
Almeirim,39.20903,-8.61643
Almelo,52.35667,6.6625
Almen,52.15833,6.3
Almenar,41.79604,0.56834
Almenar de Soria,41.6823,-2.20082
Almenara,-16.18361,-40.69444
Almenara,39.75,-0.21667
Almenara de Adaja,41.21406,-4.67824
Almenara de Tormes,41.0639,-5.8235
Almendra,41.22922,-6.34068
Almendral,38.61418,-6.82097
Almendral de la Canada,40.18456,-4.74173
Almendralejo,38.68316,-6.40747
Almendras,15.27576,120.69873
Almenno San Bartolomeo,45.73912,9.58082
Almenno San Salvatore,45.74971,9.59699
Almensilla,37.31099,-6.10998
Almere Stad,52.37025,5.21413
Almeria,36.83814,-2.45974
Almeria,11.62028,124.38167
Almersbach,50.68333,7.63333
Almese-Rivera,45.11915,7.40111
Almirante,9.30091,-82.4018
Almirante Tamandare,-25.32472,-49.31
Almis Marmoucha,33.32,-4.18
Almisera,38.91667,-0.28333
Almkerk,51.77083,4.95972
Almochuel,41.27992,-0.55067
Almocita,37.00262,-2.79051
Almodovar,37.51279,-8.06008
Almodovar del Campo,38.70936,-4.17908
Almodovar del Pinar,39.71667,-1.88333
Almodovar del Rio,37.8107,-5.02037
Almogia,36.8255,-4.5407
Almoguera,40.29713,-2.9824
Almohaja,40.60489,-1.438
Almoharin,39.17685,-6.04283
Almoines,38.94325,-0.18155
Almolonga,14.81667,-91.5
Almoloya,19.70435,-98.40379
Almoloya,20.02278,-98.31667
Almoloya,20.15139,-98.44861
Almoloya de Alquisiras,18.86564,-99.89452
Almoloya de las Granadas,18.97309,-100.13335
Almoloya del Rio,19.16046,-99.4874
Almonacid de la Cuba,41.28067,-0.79266
Almonacid de la Sierra,41.39754,-1.32394
Almonacid de Zorita,40.32932,-2.8504
Almonacid del Marquesado,39.82344,-2.7677
Almondsbury,51.55407,-2.57114
Almont,42.92058,-83.04493
Almonte,37.2647,-6.51667
Almora,29.59726,79.66088
Almoradi,38.10879,-0.79197
Almorox,40.23423,-4.39044
Almoster,41.19758,1.11167
Almozara,41.66124,-0.90169
Almstedt,52.03243,9.96151
Almudaina,38.75999,-0.35149
Almudebar,42.04255,-0.58141
Almunecar,36.73393,-3.69072
Almuniente,41.94949,-0.41173
Almus,40.37583,36.90444
Almussafes,39.28333,-0.41667
Almyros,39.18222,22.75944
Alnashi,56.18738,52.47919
Alnavar,15.42727,74.74111
Alness,57.69596,-4.2551
Alnif,31.11411,-5.17154
Alnmouth,55.4,-1.6
Alnwick,55.41318,-1.70563
Alo,-14.31096,-178.11094
Alobras,40.18169,-1.38731
Alocen,40.57455,-2.74993
Alofi,-19.05952,-169.91867
Aloguinsan,10.2219,123.5483
Aloha,45.49428,-122.86705
Aloindonu,-8.1577,124.5079
Aloja,57.76694,24.8825
Aloleng,16.1307,119.7824
Alondra Park,33.88946,-118.33091
Along,28.16951,94.8006
Alongshan,51.69791,121.86604
Alonsotegi,43.24483,-2.98759
Alonte,45.36589,11.4271
Alor Gajah,2.3804,102.2089
Alor Setar,6.12104,100.36014
Alora,36.82358,-4.70575
Alorton,38.58977,-90.12011
Alosno,37.54861,-7.1147
Alot,23.76336,75.55662
Alotau,-10.31509,150.45742
Alotenango,14.48028,-90.8075
Alovera,40.59368,-3.24529
Alozaina,36.72736,-4.85761
Alp,42.37256,1.88699
Alpachiri,-37.37704,-63.77445
Alpaco,10.24378,123.6825
Alpandeire,36.63402,-5.20216
Alpanseque,41.26505,-2.67064
Alparea,47.03054,22.04812
Alpartir,41.42253,-1.38061
Alpatovo,43.7028,45.24154
Alpaugh,35.88773,-119.48734
Alpbach,47.39878,11.94373
Alpedrete,40.65889,-4.02512
Alpen,51.58333,6.51667
Alpena,45.06168,-83.43275
Alpenes,40.79958,-1.06625
Alpenrod,50.63333,7.86667
Alpens,42.1193,2.10135
Alpera,38.96667,-1.21667
Alperstedt,51.0924,11.0453
Alpette,45.40917,7.57795
Alpha,40.66704,-75.1574
Alpharetta,34.07538,-84.29409
Alphen aan den Rijn,52.12917,4.65546
Alphington,-37.78333,145.03333
Alpiarca,39.25712,-8.58187
Alpicat,41.6657,0.55564
Alpignano,45.09346,7.52392
Alpine,40.95593,-73.93125
Alpine,32.83505,-116.76641
Alpine,30.35862,-103.66206
Alpine,40.45328,-111.77799
Alpinopolis,-20.86361,-46.38806
Alpirsbach,48.34507,8.40197
Alpkoy,39.61393,39.18639
Alpnach,46.94227,8.2718
Alpo,45.37687,10.91979
Alpoyeca,17.67301,-98.50968
Alpu,39.76903,30.9606
Alpuente,39.86667,-1.01667
Alpurai,34.92058,72.63256
Alpuyeca,18.74126,-99.25943
Alpuyecancingo de las Montanas,17.67083,-98.85194
Alquerias del Nino Perdido,39.89466,-0.12943
Alquezar,42.17268,0.02586
Alquife,37.18024,-3.11553
Alquiza,43.17263,-2.10923
Alquizar,22.80583,-82.58417
Alresford,51.85389,1.00203
Alrewas,52.73278,-1.74968
Alsager,53.09617,-2.30649
Alsbach,50.46667,7.66667
Alsbach-Hahnlein,49.73861,8.59583
Alsdorf,50.87673,6.16399
Alsdorf,50.76667,7.86667
Alsdorf,49.88833,6.4682
Alseno,44.89759,9.96405
Alsenz,49.71667,7.81667
Alserio,45.77888,9.20014
Alsfeld,50.75185,9.27082
Alsheim,49.76806,8.34028
Alsike,59.75,17.75
Alsip,41.66892,-87.73866
Alsleben,51.70161,11.67648
Alsodux,37.00247,-2.59476
Alsonemedi,47.31524,19.15843
Alsozsolca,48.06982,20.88046
Alstead,43.14897,-72.36064
Alsterdorf,53.61083,10.01306
Alsting,49.18152,6.99397
Alsunga,56.98194,21.55938
Alt Bennebek,54.38333,9.43333
Alt Duvenstedt,54.36667,9.65
Alt Meteln,53.74709,11.34056
Alt Molln,53.61667,10.65
Alt Tucheband,52.53732,14.51225
Alt Wallmoden,52.01933,10.30294
Alt-Hohenschoenhausen,52.54608,13.5013
Alt-Sanitz,53.81363,13.58786
Alta,59.26667,18.18333
Alta,69.96887,23.27165
Alta,42.67359,-95.29055
Alta Floresta,-9.87556,-56.08611
Alta Gracia,-31.65292,-64.42826
Alta Italia,-35.3335,-64.11496
Alta Sierra,35.72912,-118.54953
Alta Sierra,39.14156,-121.05384
Altable,42.60276,-3.07719
Altach,47.35,9.65
Altadena,34.18973,-118.13118
Altafulla,41.14286,1.37269
Altagracia,11.56615,-85.5784
Altagracia de Orituco,9.86005,-66.38139
Altai,46.37222,96.25833
Altamira,-3.20333,-52.20639
Altamira,2.06278,-75.78722
Altamira,19.6773,-70.84428
Altamira,22.39215,-97.93867
Altamira,8.82359,-70.50244
Altamirano,16.88333,-92.15
Altamirano,16.73457,-92.03843
Altamont,39.06199,-88.74811
Altamont,37.19034,-95.29719
Altamont,35.42952,-85.72303
Altamont,42.70063,-74.03374
Altamont,42.20681,-121.73722
Altamonte Springs,28.66111,-81.36562
Altamura,40.82664,16.54952
Altan,48.11667,95.71667
Altan Emel,48.66667,116.83333
Altan Hil,45.2,115.5
Altan Xiret,39.57722,109.75278
Altan-Ovoo,47.44742,101.75503
Altanbulag,49.30688,96.34237
Altanbulag,50.31556,106.49861
Altanbulag,47.7,106.4
Altania,-23.87444,-53.90167
Altanteel,47.11044,92.84374
Altar,30.71538,-111.83703
Altar,30.71626,-111.83653
Altare,44.33566,8.33411
Altarejos,39.91258,-2.35692
Altaussee,47.63844,13.76278
Altavas,11.538,122.487
Altavilla Irpina,41.00619,14.78093
Altavilla Milicia,38.038,13.54947
Altavilla Monferrato,44.99355,8.37594
Altavilla Silentina,40.53012,15.13153
Altavilla Vicentina,45.51329,11.46877
Altavista,37.11181,-79.28558
Altay,47.84864,88.13361
Altay,50.24489,82.36097
Altay,49.70317,96.3592
Altay sumu,45.8,92.28333
Altayskoye,51.95333,85.3325
Altbach,48.72268,9.38078
Altdobern,51.65,14.03333
Altdorf,46.88042,8.64441
Altdorf,49.3856,11.3573
Altdorf,49.28722,8.21611
Altdorf,48.63112,8.99626
Altdorf,48.59421,9.27165
Altdorf,48.15374,12.18419
Altea,38.59885,-0.05139
Altedo,44.67057,11.49019
Altefaehr,54.32994,13.12643
Alteglofsheim,48.91667,12.2
Alten Buseck,50.62218,8.75322
Altena,51.29472,7.67337
Altenahr,50.51694,6.99206
Altenau,51.80113,10.44148
Altenbamberg,49.78333,7.83333
Altenbeken,51.76455,8.94201
Altenberg,50.76556,13.75334
Altenberg bei Linz,48.37284,14.35029
Altenberga,50.83333,11.53333
Altenberge,52.05,7.46667
Altenbeuthen,50.5919,11.60062
Altenbuch,49.83333,9.4
Altenbuch,49.82861,9.40139
Altenburg,48.63333,15.58333
Altenburg,50.98763,12.43684
Altendiez,50.36667,7.98333
Altendorf,47.65,16.01667
Altendorf,47.18994,8.83823
Altendorf,50.08424,11.16786
Altendorf,49.4055,12.28151
Altendorf,49.8,11.01667
Altenfeld,50.56667,10.96667
Altenglan,49.55,7.46667
Altengottern,51.16667,10.56667
Altenhausen,52.26196,11.25429
Altenhof,54.43333,9.86667
Altenholz,54.4,10.13333
Altenkirchen,54.63624,13.34332
Altenkirchen,50.68594,7.64176
Altenkirchen,49.44313,7.32084
Altenkrempe,54.13333,10.83333
Altenkunstadt,50.12504,11.2503
Altenmarkt,47.7796,12.1356
Altenmarkt an der Triesting,48.01553,15.99661
Altenmarkt bei Fuerstenfeld,47.05,16.05
Altenmarkt bei Sankt Gallen,47.71667,14.63333
Altenmarkt im Pongau,47.38333,13.41667
Altenmedingen,53.1305,10.60163
Altenmoor,53.76667,9.56667
Altenmunster,48.46495,10.59065
Altenpleen,54.35456,12.9564
Altenriet,48.5914,9.22186
Altenstadt,50.28747,8.94373
Altenstadt,48.1603,10.11437
Altenstadt,47.82359,10.87475
Altensteig,48.58649,8.60395
Altenthann,49.1,12.3
Altentreptow,53.69416,13.26504
Altepexi,18.36886,-97.29832
Alter do Chao,39.19741,-7.65893
Alterhofen,48.84659,12.62012
Alterkulz,50.03333,7.46667
Alterosa,-21.24917,-46.14306
Altersbach,50.7,10.53333
Alterswil,46.79587,7.25877
Altes Lager,48.41939,9.54925
Altfraunhofen,48.45,12.16667
Altglienicke,52.41116,13.5355
Althegnenberg,48.23333,11.06667
Altheim,48.25154,13.23406
Altheim,48.32801,9.77041
Altheim,48.14527,9.44738
Althen-des-Paluds,44.00405,4.95861
Althengstett,48.72325,8.79434
Althofen,46.87298,14.47449
Althornbach,49.2,7.36667
Althutte,48.91565,9.56984
Althuttendorf,52.96229,13.80724
Altiagac,40.85927,48.93477
Altidona,43.10787,13.79617
Altilia,39.13049,16.25269
Altina,45.93333,24.46667
Altinekin,38.30778,32.86861
Altinho,-8.48972,-36.05944
Altinkum,38.26374,41.0625
Altino,42.09954,14.33267
Altinoluk,39.57944,26.73722
Altinopolis,-21.02556,-47.37389
Altinordu,40.98404,37.87348
Altinova,39.2173,26.79008
Altinova,40.69495,29.50986
Altintas,39.05972,30.10917
Altinyaka,36.55861,30.34833
Altinyayla,39.27249,36.75098
Altinyayla,36.99722,29.54579
Altishofen,47.19916,7.96964
Altissimo,45.61429,11.25189
Altivole,45.7537,11.9562
Altkirch,47.61667,7.25
Altkirchen,50.93333,12.35
Altlandsberg,52.56503,13.72815
Altlay,49.98333,7.26667
Altleiningen,49.5075,8.07333
Altlengbach,48.15355,15.92606
Altlichtenwarth,48.63333,16.8
Altlussheim,49.30167,8.49917
Altmelon,48.45,14.96667
Altmittweida,50.96667,12.95
Altmunster,47.90219,13.76415
Altnau,47.61052,9.2616
Alto,44.10863,8.00215
Alto,34.46732,-83.57378
Alto,31.65045,-95.07272
Alto Araguaia,-17.31472,-53.21528
Alto Barinas,8.5931,-70.2261
Alto Boquete,8.73458,-82.43213
Alto Caballero,8.28989,-81.67349
Alto de Jesus,8.27325,-81.48277
Alto de La Estancia,8.58792,-80.18443
Alto del Espino,8.83333,-79.85
Alto Longa,-5.25111,-42.21028
Alto Lucero,19.62442,-96.73409
Alto Lucero,20.95361,-97.44194
Alto Parana,-23.12889,-52.31889
Alto Piquiri,-24.02806,-53.44056
Alto Rio Senguer,-45.04105,-70.81982
Altoetting,48.22533,12.67665
Altofonte,38.04298,13.29434
Altomonte,39.699,16.12999
Altomunster,48.38767,11.25691
Alton,51.14931,-0.97469
Alton,38.8906,-90.18428
Alton,36.69423,-91.3993
Alton,26.28729,-98.31335
Alton,42.98749,-96.01057
Alton North (historical),26.29535,-98.30446
Altona,-37.86964,144.83036
Altona,49.10469,-97.55961
Altona,53.55,9.93333
Altona Meadows,-37.88413,144.78367
Altona North,-37.83487,144.84735
Altoona,41.64416,-93.46466
Altoona,40.51868,-78.39474
Altoona,44.80468,-91.44321
Altopascio,43.81618,10.67668
Altorf,48.52166,7.52787
Altos,-5.03806,-42.46
Altos,-25.26263,-57.25443
Altos de Chipion,-30.9559,-62.33727
Altos de Guera,7.53002,-80.62109
Altos del Rosario,8.79444,-74.16583
Altotonga,19.76613,-97.24514
Altpinar,39.20417,32.74778
Altraga,50.1791,98.97205
Altrich,49.95,6.91667
Altrincham,53.38752,-2.34848
Altrip,49.43556,8.49472
Altsasu,42.89999,-2.16516
Altscheid,50.01667,6.4
Altshausen,47.93333,9.53333
Altstadt,53.55,10
Altstadt,53.62805,11.41582
Altstadt Nord,50.93893,6.95752
Altstadt Sud,50.93331,6.95954
Altstatten,47.37766,9.54746
Altstrimmig,50.1,7.3
Altud,43.72194,43.86583
Altuf'yevskiy,55.88333,37.58333
Altukhovo,52.67559,34.36703
Altunemil,46.11923,83.09014
Altunhisar,37.99159,34.37334
Altura,39.85,-0.51667
Alturas,27.87169,-81.71508
Alturas,41.48714,-120.54349
Altus,34.63813,-99.33398
Altus Bosques,20.56806,-103.3725
Altusried,47.8041,10.21429
Altweidelbach,49.98333,7.56667
Alua,15.31154,120.89433
Alubijid,8.57333,124.47361
Alubijid,8.96278,125.42583
Alucra,40.31656,38.75285
Alue Bilie,4.00526,96.56028
Alue Glumpang,5.07942,96.76486
Alugan,12.2188,125.4808
Aluhaluh,-3.4991,114.5443
Alukama,-10.7432,123.0464
Aluksne,57.41667,27.05
Alum Creek,38.28676,-81.80513
Alum Rock,37.36605,-121.82718
Alumine,-39.23686,-70.9197
Alunda,60.26667,18.4
Alung,-2.5161,115.4275
Alunis,47.03333,23.75
Alunis,46.89287,24.79855
Alunis,45.2,25.86667
Alunisu,44.33883,26.05837
Alunu,45.01667,23.81667
Alupay,13.84696,121.30719
Alupka,44.41808,34.04531
Alur,12.97601,75.98485
Alurbulu,-7.51218,108.84042
Alushta,44.67728,34.4097
Alustante,40.61442,-1.6591
Aluva,10.10468,76.3565
Aluva,10.10764,76.35158
Alva,56.15284,-3.80505
Alva,26.71562,-81.61008
Alva,36.80499,-98.66718
Alvaiazere,39.82256,-8.37999
Alvand,36.1893,50.0643
Alvand,36.3187,49.1678
Alvangen,57.95872,12.1235
Alvarado,4.56612,-74.96229
Alvarado,32.40653,-97.21168
Alvaraes,-3.22083,-64.80417
Alvares Machado,-22.07944,-51.47194
Alvaro Obregon,19.35867,-99.20329
